	Chr	Pos	PhyloP	Strand	EnsemblID
6768	chr7	1177048	-0.587	-	ENSG00000146540
6769	chr7	1177049	-0.213	-	ENSG00000146540
6770	chr7	1177050	-0.074	-	ENSG00000146540
6771	chr7	1177051	-4.256	-	ENSG00000146540
6772	chr7	1177052	-1.765	-	ENSG00000146540
6773	chr7	1177053	-2.072	-	ENSG00000146540
6774	chr7	1177054	-0.186	-	ENSG00000146540
6775	chr7	1177055	-0.336	-	ENSG00000146540
6776	chr7	1177056	-1.397	-	ENSG00000146540
6777	chr7	1177057	-1.169	-	ENSG00000146540
6778	chr7	1177058	0.172	-	ENSG00000146540
6779	chr7	1177059	-0.096	-	ENSG00000146540
6780	chr7	1177060	1.084	-	ENSG00000146540
6781	chr7	1177061	-0.151	-	ENSG00000146540
6782	chr7	1177062	0.96	-	ENSG00000146540
6783	chr7	1177063	-0.02	-	ENSG00000146540
6784	chr7	1177064	-0.358	-	ENSG00000146540
6785	chr7	1177065	-0.676	-	ENSG00000146540
6786	chr7	1177066	-0.116	-	ENSG00000146540
6787	chr7	1177067	-0.433	-	ENSG00000146540
6788	chr7	1177068	-0.043	-	ENSG00000146540
6789	chr7	1177069	1.272	-	ENSG00000146540
6790	chr7	1177070	-0.044	-	ENSG00000146540
6791	chr7	1177071	0.313	-	ENSG00000146540
6792	chr7	1177072	1.272	-	ENSG00000146540
6793	chr7	1177073	1.272	-	ENSG00000146540
6794	chr7	1177074	-2.751	-	ENSG00000146540
6795	chr7	1177075	0.113	-	ENSG00000146540
6796	chr7	1177076	-2.281	-	ENSG00000146540
6797	chr7	1177077	-0.074	-	ENSG00000146540
6798	chr7	1177078	0.256	-	ENSG00000146540
6799	chr7	1177079	-0.181	-	ENSG00000146540
6800	chr7	1177080	-0.034	-	ENSG00000146540
6801	chr7	1177081	0.26	-	ENSG00000146540
6802	chr7	1177082	0.212	-	ENSG00000146540
6803	chr7	1177083	-1.186	-	ENSG00000146540
6804	chr7	1177084	-0.399	-	ENSG00000146540
6805	chr7	1177085	0.086	-	ENSG00000146540
6806	chr7	1177086	0.99	-	ENSG00000146540
6807	chr7	1177087	0.104	-	ENSG00000146540
6808	chr7	1177088	0.889	-	ENSG00000146540
6809	chr7	1177089	-1.076	-	ENSG00000146540
6810	chr7	1177090	-0.377	-	ENSG00000146540
6811	chr7	1177091	0.108	-	ENSG00000146540
6812	chr7	1177092	0.928	-	ENSG00000146540
6813	chr7	1177093	-0.438	-	ENSG00000146540
6814	chr7	1177094	0.193	-	ENSG00000146540
6815	chr7	1177095	0.184	-	ENSG00000146540
6816	chr7	1177096	-0.79	-	ENSG00000146540
6817	chr7	1177097	-0.116	-	ENSG00000146540
6818	chr7	1177098	-0.106	-	ENSG00000146540
6819	chr7	1177099	1.272	-	ENSG00000146540
6820	chr7	1177100	-2.87	-	ENSG00000146540
6821	chr7	1177101	-0.166	-	ENSG00000146540
6822	chr7	1177102	-0.155	-	ENSG00000146540
6823	chr7	1177103	1.129	-	ENSG00000146540
6824	chr7	1177104	-0.837	-	ENSG00000146540
6825	chr7	1177105	-0.178	-	ENSG00000146540
6826	chr7	1177106	-0.622	-	ENSG00000146540
6827	chr7	1177107	0.201	-	ENSG00000146540
6828	chr7	1177108	-2.426	-	ENSG00000146540
6829	chr7	1177109	-0.571	-	ENSG00000146540
6830	chr7	1177110	1.129	-	ENSG00000146540
6831	chr7	1177111	-1.445	-	ENSG00000146540
6832	chr7	1177112	-0.689	-	ENSG00000146540
6833	chr7	1177113	-2.088	-	ENSG00000146540
6834	chr7	1177114	-0.134	-	ENSG00000146540
6835	chr7	1177115	-0.118	-	ENSG00000146540
6836	chr7	1177116	-0.613	-	ENSG00000146540
6837	chr7	1177117	-1.454	-	ENSG00000146540
6838	chr7	1177118	-0.682	-	ENSG00000146540
6839	chr7	1177119	0.054	-	ENSG00000146540
6840	chr7	1177120	1.048	-	ENSG00000146540
6841	chr7	1177121	-0.42	-	ENSG00000146540
6842	chr7	1177122	1.085	-	ENSG00000146540
6843	chr7	1177123	0.083	-	ENSG00000146540
6844	chr7	1177124	0.997	-	ENSG00000146540
6845	chr7	1177125	-1.079	-	ENSG00000146540
6846	chr7	1177126	1.335	-	ENSG00000146540
6847	chr7	1177127	-0.294	-	ENSG00000146540
6848	chr7	1177128	1.134	-	ENSG00000146540
6849	chr7	1177129	0.197	-	ENSG00000146540
6850	chr7	1177130	-0.775	-	ENSG00000146540
6851	chr7	1177131	0.231	-	ENSG00000146540
6852	chr7	1177132	0.97	-	ENSG00000146540
6853	chr7	1177133	0.197	-	ENSG00000146540
6854	chr7	1177134	0.087	-	ENSG00000146540
6855	chr7	1177135	-1.127	-	ENSG00000146540
6856	chr7	1177136	0.031	-	ENSG00000146540
6857	chr7	1177137	0.945	-	ENSG00000146540
6858	chr7	1177138	-0.329	-	ENSG00000146540
6859	chr7	1177139	1.079	-	ENSG00000146540
6860	chr7	1177140	-0.557	-	ENSG00000146540
6861	chr7	1177141	0.013	-	ENSG00000146540
6862	chr7	1177142	-0.513	-	ENSG00000146540
6863	chr7	1177143	0.79	-	ENSG00000146540
6864	chr7	1177144	-0.424	-	ENSG00000146540
6865	chr7	1177145	-2.104	-	ENSG00000146540
6866	chr7	1177146	-0.003	-	ENSG00000146540
6867	chr7	1177147	0.78	-	ENSG00000146540
6868	chr7	1177148	0.808	-	ENSG00000146540
6869	chr7	1177149	0.0	-	ENSG00000146540
6870	chr7	1177150	-0.352	-	ENSG00000146540
6871	chr7	1177151	-0.19	-	ENSG00000146540
6872	chr7	1177152	0.663	-	ENSG00000146540
6873	chr7	1177153	0.693	-	ENSG00000146540
6874	chr7	1177154	-0.142	-	ENSG00000146540
6875	chr7	1177155	-1.43	-	ENSG00000146540
6876	chr7	1177156	0.658	-	ENSG00000146540
6877	chr7	1177157	-1.389	-	ENSG00000146540
6878	chr7	1177158	-0.019	-	ENSG00000146540
6879	chr7	1177159	-0.767	-	ENSG00000146540
6880	chr7	1177160	-0.203	-	ENSG00000146540
6881	chr7	1177161	-0.111	-	ENSG00000146540
6882	chr7	1177162	-1.933	-	ENSG00000146540
6883	chr7	1177163	-0.113	-	ENSG00000146540
6884	chr7	1177164	-2.493	-	ENSG00000146540
6885	chr7	1177165	0.587	-	ENSG00000146540
6886	chr7	1177166	0.35	-	ENSG00000146540
6887	chr7	1177167	-0.323	-	ENSG00000146540
6888	chr7	1177168	-0.464	-	ENSG00000146540
6889	chr7	1177169	0.516	-	ENSG00000146540
6890	chr7	1177170	0.611	-	ENSG00000146540
6891	chr7	1177171	-0.097	-	ENSG00000146540
6892	chr7	1177172	-0.877	-	ENSG00000146540
6893	chr7	1177173	-1.133	-	ENSG00000146540
6894	chr7	1177174	0.611	-	ENSG00000146540
6895	chr7	1177175	0.46	-	ENSG00000146540
6896	chr7	1177176	-0.349	-	ENSG00000146540
6897	chr7	1177177	0.551	-	ENSG00000146540
6898	chr7	1177178	-1.393	-	ENSG00000146540
6899	chr7	1177179	0.579	-	ENSG00000146540
6900	chr7	1177180	0.579	-	ENSG00000146540
6901	chr7	1177181	-0.437	-	ENSG00000146540
6902	chr7	1177182	-0.391	-	ENSG00000146540
6903	chr7	1177183	-0.433	-	ENSG00000146540
6904	chr7	1177184	-0.464	-	ENSG00000146540
6905	chr7	1177185	0.579	-	ENSG00000146540
6906	chr7	1177186	0.604	-	ENSG00000146540
6907	chr7	1177187	0.505	-	ENSG00000146540
6908	chr7	1177188	0.579	-	ENSG00000146540
6909	chr7	1177189	0.622	-	ENSG00000146540
6910	chr7	1177190	-0.338	-	ENSG00000146540
6911	chr7	1177191	-0.465	-	ENSG00000146540
6912	chr7	1177192	-0.338	-	ENSG00000146540
6913	chr7	1177193	-0.953	-	ENSG00000146540
6914	chr7	1177194	-0.242	-	ENSG00000146540
6915	chr7	1177195	0.569	-	ENSG00000146540
6916	chr7	1177196	0.545	-	ENSG00000146540
6917	chr7	1177197	-0.174	-	ENSG00000146540
6918	chr7	1177198	-0.754	-	ENSG00000146540
6919	chr7	1177199	-0.975	-	ENSG00000146540
6920	chr7	1177200	0.71	-	ENSG00000146540
6921	chr7	1177201	-0.169	-	ENSG00000146540
6922	chr7	1177202	-0.181	-	ENSG00000146540
6923	chr7	1177203	-0.169	-	ENSG00000146540
6924	chr7	1177204	0.012	-	ENSG00000146540
6925	chr7	1177205	-0.098	-	ENSG00000146540
6926	chr7	1177206	-0.861	-	ENSG00000146540
6927	chr7	1177207	0.691	-	ENSG00000146540
6928	chr7	1177208	-0.174	-	ENSG00000146540
6929	chr7	1177209	0.662	-	ENSG00000146540
6930	chr7	1177210	0.35	-	ENSG00000146540
6931	chr7	1177211	0.35	-	ENSG00000146540
6932	chr7	1177212	0.337	-	ENSG00000146540
6933	chr7	1177213	-0.71	-	ENSG00000146540
6934	chr7	1177214	0.505	-	ENSG00000146540
6935	chr7	1177215	0.505	-	ENSG00000146540
6936	chr7	1177216	-0.381	-	ENSG00000146540
6937	chr7	1177217	-0.301	-	ENSG00000146540
6938	chr7	1177218	-0.464	-	ENSG00000146540
6939	chr7	1177219	0.604	-	ENSG00000146540
6940	chr7	1177220	0.505	-	ENSG00000146540
6941	chr7	1177221	-0.437	-	ENSG00000146540
6942	chr7	1177222	-0.394	-	ENSG00000146540
6943	chr7	1177223	-0.169	-	ENSG00000146540
6944	chr7	1177224	0.823	-	ENSG00000146540
6945	chr7	1177225	0.012	-	ENSG00000146540
6946	chr7	1177226	-0.768	-	ENSG00000146540
6947	chr7	1177227	-0.088	-	ENSG00000146540
6948	chr7	1177228	-0.774	-	ENSG00000146540
6949	chr7	1177229	-0.764	-	ENSG00000146540
6950	chr7	1177230	-0.62	-	ENSG00000146540
6951	chr7	1177231	0.018	-	ENSG00000146540
6952	chr7	1177232	0.823	-	ENSG00000146540
6953	chr7	1177233	-0.349	-	ENSG00000146540
6954	chr7	1177234	-0.223	-	ENSG00000146540
6955	chr7	1177235	-0.174	-	ENSG00000146540
6956	chr7	1177236	-0.197	-	ENSG00000146540
6957	chr7	1177237	-0.673	-	ENSG00000146540
6958	chr7	1177238	0.718	-	ENSG00000146540
6959	chr7	1177239	0.756	-	ENSG00000146540
6960	chr7	1177240	-0.25	-	ENSG00000146540
6961	chr7	1177241	-0.859	-	ENSG00000146540
6962	chr7	1177242	-0.181	-	ENSG00000146540
6963	chr7	1177243	0.723	-	ENSG00000146540
6964	chr7	1177244	-0.182	-	ENSG00000146540
6965	chr7	1177245	0.505	-	ENSG00000146540
6966	chr7	1177246	0.505	-	ENSG00000146540
6967	chr7	1177247	-0.301	-	ENSG00000146540
6968	chr7	1177248	-0.182	-	ENSG00000146540
6969	chr7	1177249	0.604	-	ENSG00000146540
6970	chr7	1177250	0.35	-	ENSG00000146540
6971	chr7	1177251	0.44	-	ENSG00000146540
6972	chr7	1177252	0.496	-	ENSG00000146540
6973	chr7	1177253	-0.337	-	ENSG00000146540
6974	chr7	1177254	-0.495	-	ENSG00000146540
6975	chr7	1177255	0.496	-	ENSG00000146540
6976	chr7	1177256	0.44	-	ENSG00000146540
6977	chr7	1177257	-0.722	-	ENSG00000146540
6978	chr7	1177258	0.517	-	ENSG00000146540
6979	chr7	1177259	0.44	-	ENSG00000146540
6980	chr7	1177260	0.517	-	ENSG00000146540
6981	chr7	1177261	0.496	-	ENSG00000146540
6982	chr7	1177262	0.517	-	ENSG00000146540
6983	chr7	1177263	-0.322	-	ENSG00000146540
6984	chr7	1177264	0.294	-	ENSG00000146540
6985	chr7	1177265	0.294	-	ENSG00000146540
6986	chr7	1177266	0.294	-	ENSG00000146540
6987	chr7	1177267	0.294	-	ENSG00000146540
6988	chr7	1177268	-0.592	-	ENSG00000146540
6989	chr7	1177269	-0.652	-	ENSG00000146540
6990	chr7	1177270	-0.712	-	ENSG00000146540
6991	chr7	1177271	-0.681	-	ENSG00000146540
6992	chr7	1177272	-0.678	-	ENSG00000146540
6993	chr7	1177273	0.299	-	ENSG00000146540
6994	chr7	1177274	0.337	-	ENSG00000146540
6995	chr7	1177275	0.294	-	ENSG00000146540
6996	chr7	1177276	0.337	-	ENSG00000146540
6997	chr7	1177277	0.337	-	ENSG00000146540
6998	chr7	1177278	0.337	-	ENSG00000146540
6999	chr7	1177279	0.337	-	ENSG00000146540
7000	chr7	1177280	0.337	-	ENSG00000146540
7001	chr7	1177281	0.337	-	ENSG00000146540
7002	chr7	1177282	0.294	-	ENSG00000146540
7003	chr7	1177283	0.337	-	ENSG00000146540
7004	chr7	1177284	0.299	-	ENSG00000146540
7005	chr7	1177285	0.299	-	ENSG00000146540
7006	chr7	1177286	0.299	-	ENSG00000146540
7007	chr7	1177287	0.299	-	ENSG00000146540
7008	chr7	1177288	-0.681	-	ENSG00000146540
7009	chr7	1177289	0.337	-	ENSG00000146540
7010	chr7	1177290	0.337	-	ENSG00000146540
7011	chr7	1177291	0.337	-	ENSG00000146540
7012	chr7	1177292	0.337	-	ENSG00000146540
7013	chr7	1177293	0.337	-	ENSG00000146540
7014	chr7	1177294	0.299	-	ENSG00000146540
7015	chr7	1177295	-0.712	-	ENSG00000146540
7016	chr7	1177296	0.337	-	ENSG00000146540
7017	chr7	1177297	-0.663	-	ENSG00000146540
7018	chr7	1177298	-0.677	-	ENSG00000146540
7019	chr7	1177299	0.294	-	ENSG00000146540
7020	chr7	1177300	-0.548	-	ENSG00000146540
7021	chr7	1177301	-0.549	-	ENSG00000146540
7022	chr7	1177302	0.35	-	ENSG00000146540
7023	chr7	1177303	-0.665	-	ENSG00000146540
7024	chr7	1177304	0.35	-	ENSG00000146540
7025	chr7	1177305	0.299	-	ENSG00000146540
7026	chr7	1177306	0.35	-	ENSG00000146540
7027	chr7	1177307	0.35	-	ENSG00000146540
7028	chr7	1177308	0.299	-	ENSG00000146540
7029	chr7	1177309	0.35	-	ENSG00000146540
7030	chr7	1177310	-0.603	-	ENSG00000146540
7031	chr7	1177311	0.294	-	ENSG00000146540
7032	chr7	1177312	0.35	-	ENSG00000146540
7033	chr7	1177313	-0.693	-	ENSG00000146540
7034	chr7	1177314	0.35	-	ENSG00000146540
7035	chr7	1177315	-1.832	-	ENSG00000146540
7036	chr7	1177316	0.35	-	ENSG00000146540
7037	chr7	1177317	0.294	-	ENSG00000146540
7038	chr7	1177318	-0.689	-	ENSG00000146540
7039	chr7	1177319	0.299	-	ENSG00000146540
7040	chr7	1177320	0.35	-	ENSG00000146540
7041	chr7	1177321	-0.66	-	ENSG00000146540
7042	chr7	1177322	0.35	-	ENSG00000146540
7043	chr7	1177323	-0.606	-	ENSG00000146540
7044	chr7	1177324	0.299	-	ENSG00000146540
7045	chr7	1177325	0.48	-	ENSG00000146540
7046	chr7	1177326	0.48	-	ENSG00000146540
7047	chr7	1177327	0.48	-	ENSG00000146540
7048	chr7	1177328	0.723	-	ENSG00000146540
7049	chr7	1177329	-0.662	-	ENSG00000146540
7050	chr7	1177330	-0.193	-	ENSG00000146540
7051	chr7	1177331	-0.949	-	ENSG00000146540
7052	chr7	1177332	-0.696	-	ENSG00000146540
7053	chr7	1177333	0.627	-	ENSG00000146540
7054	chr7	1177334	0.64	-	ENSG00000146540
7055	chr7	1177335	-2.638	-	ENSG00000146540
7056	chr7	1177336	0.35	-	ENSG00000146540
7057	chr7	1177337	0.35	-	ENSG00000146540
7058	chr7	1177338	-0.228	-	ENSG00000146540
7059	chr7	1177339	0.579	-	ENSG00000146540
7060	chr7	1177340	0.604	-	ENSG00000146540
7061	chr7	1177341	0.604	-	ENSG00000146540
7062	chr7	1177342	0.579	-	ENSG00000146540
7063	chr7	1177343	-0.437	-	ENSG00000146540
7064	chr7	1177344	-0.323	-	ENSG00000146540
7065	chr7	1177345	0.579	-	ENSG00000146540
7066	chr7	1177346	0.604	-	ENSG00000146540
7067	chr7	1177347	-0.182	-	ENSG00000146540
7068	chr7	1177348	-1.379	-	ENSG00000146540
7069	chr7	1177349	0.604	-	ENSG00000146540
7070	chr7	1177350	-0.313	-	ENSG00000146540
7071	chr7	1177351	-0.313	-	ENSG00000146540
7072	chr7	1177352	0.579	-	ENSG00000146540
7073	chr7	1177353	0.551	-	ENSG00000146540
7074	chr7	1177354	0.551	-	ENSG00000146540
7075	chr7	1177355	0.528	-	ENSG00000146540
7076	chr7	1177356	0.611	-	ENSG00000146540
7077	chr7	1177357	-0.896	-	ENSG00000146540
7078	chr7	1177358	-0.692	-	ENSG00000146540
7079	chr7	1177359	0.611	-	ENSG00000146540
7080	chr7	1177360	-0.176	-	ENSG00000146540
7081	chr7	1177361	-0.256	-	ENSG00000146540
7082	chr7	1177362	-0.108	-	ENSG00000146540
7083	chr7	1177363	-0.193	-	ENSG00000146540
7084	chr7	1177364	0.737	-	ENSG00000146540
7085	chr7	1177365	-0.863	-	ENSG00000146540
7086	chr7	1177366	-0.365	-	ENSG00000146540
7087	chr7	1177367	-0.365	-	ENSG00000146540
7088	chr7	1177368	0.528	-	ENSG00000146540
7089	chr7	1177369	-0.237	-	ENSG00000146540
7090	chr7	1177370	0.551	-	ENSG00000146540
7091	chr7	1177371	0.528	-	ENSG00000146540
7092	chr7	1177372	0.551	-	ENSG00000146540
7093	chr7	1177373	-0.361	-	ENSG00000146540
7094	chr7	1177374	0.469	-	ENSG00000146540
7095	chr7	1177375	0.35	-	ENSG00000146540
7096	chr7	1177376	-0.236	-	ENSG00000146540
7097	chr7	1177377	0.579	-	ENSG00000146540
7098	chr7	1177378	0.604	-	ENSG00000146540
7099	chr7	1177379	0.604	-	ENSG00000146540
7100	chr7	1177380	-1.343	-	ENSG00000146540
7101	chr7	1177381	-1.646	-	ENSG00000146540
7102	chr7	1177382	0.604	-	ENSG00000146540
7103	chr7	1177383	0.505	-	ENSG00000146540
7104	chr7	1177384	0.337	-	ENSG00000146540
7105	chr7	1177385	0.35	-	ENSG00000146540
7106	chr7	1177386	0.299	-	ENSG00000146540
7107	chr7	1177387	-1.646	-	ENSG00000146540
7108	chr7	1177388	0.337	-	ENSG00000146540
7109	chr7	1177389	0.35	-	ENSG00000146540
7110	chr7	1177390	0.294	-	ENSG00000146540
7111	chr7	1177391	0.299	-	ENSG00000146540
7112	chr7	1177392	0.337	-	ENSG00000146540
7113	chr7	1177393	0.299	-	ENSG00000146540
7114	chr7	1177394	0.35	-	ENSG00000146540
7115	chr7	1177395	0.337	-	ENSG00000146540
7116	chr7	1177396	0.299	-	ENSG00000146540
7117	chr7	1177397	-0.728	-	ENSG00000146540
7118	chr7	1177398	0.337	-	ENSG00000146540
7119	chr7	1177399	0.294	-	ENSG00000146540
7120	chr7	1177400	0.35	-	ENSG00000146540
7121	chr7	1177401	0.294	-	ENSG00000146540
7122	chr7	1177402	-0.729	-	ENSG00000146540
7123	chr7	1177403	-0.627	-	ENSG00000146540
7124	chr7	1177404	-0.67	-	ENSG00000146540
7125	chr7	1177405	0.299	-	ENSG00000146540
7126	chr7	1177406	0.35	-	ENSG00000146540
7127	chr7	1177407	0.516	-	ENSG00000146540
7128	chr7	1177408	-0.389	-	ENSG00000146540
7129	chr7	1177409	0.516	-	ENSG00000146540
7130	chr7	1177410	-0.289	-	ENSG00000146540
7131	chr7	1177411	-1.343	-	ENSG00000146540
7132	chr7	1177412	-0.317	-	ENSG00000146540
7133	chr7	1177413	-0.279	-	ENSG00000146540
7134	chr7	1177414	0.695	-	ENSG00000146540
7135	chr7	1177415	0.576	-	ENSG00000146540
7136	chr7	1177416	0.576	-	ENSG00000146540
7137	chr7	1177417	0.587	-	ENSG00000146540
7138	chr7	1177418	0.695	-	ENSG00000146540
7139	chr7	1177419	-3.608	-	ENSG00000146540
7140	chr7	1177420	0.35	-	ENSG00000146540
7141	chr7	1177421	0.299	-	ENSG00000146540
7142	chr7	1177422	0.35	-	ENSG00000146540
7143	chr7	1177423	-0.567	-	ENSG00000146540
7144	chr7	1177424	0.294	-	ENSG00000146540
7145	chr7	1177425	0.337	-	ENSG00000146540
7146	chr7	1177426	0.294	-	ENSG00000146540
7147	chr7	1177427	0.337	-	ENSG00000146540
7148	chr7	1177428	-1.862	-	ENSG00000146540
7149	chr7	1177429	-0.675	-	ENSG00000146540
7150	chr7	1177430	0.35	-	ENSG00000146540
7151	chr7	1177431	0.337	-	ENSG00000146540
7152	chr7	1177432	0.35	-	ENSG00000146540
7153	chr7	1177433	0.337	-	ENSG00000146540
7154	chr7	1177434	0.48	-	ENSG00000146540
7155	chr7	1177435	0.551	-	ENSG00000146540
7156	chr7	1177436	0.586	-	ENSG00000146540
7157	chr7	1177437	-0.219	-	ENSG00000146540
7158	chr7	1177438	-0.25	-	ENSG00000146540
7159	chr7	1177439	-1.437	-	ENSG00000146540
7160	chr7	1177440	-0.221	-	ENSG00000146540
7161	chr7	1177441	0.598	-	ENSG00000146540
7162	chr7	1177442	0.586	-	ENSG00000146540
7163	chr7	1177443	0.676	-	ENSG00000146540
7164	chr7	1177444	0.676	-	ENSG00000146540
7165	chr7	1177445	-0.13	-	ENSG00000146540
7166	chr7	1177446	0.528	-	ENSG00000146540
7167	chr7	1177447	-0.252	-	ENSG00000146540
7168	chr7	1177448	0.469	-	ENSG00000146540
7169	chr7	1177449	-1.47	-	ENSG00000146540
7170	chr7	1177450	-1.288	-	ENSG00000146540
7171	chr7	1177451	0.528	-	ENSG00000146540
7172	chr7	1177452	0.528	-	ENSG00000146540
7173	chr7	1177453	0.528	-	ENSG00000146540
7174	chr7	1177454	-0.252	-	ENSG00000146540
7175	chr7	1177455	-1.046	-	ENSG00000146540
7176	chr7	1177456	-0.272	-	ENSG00000146540
7177	chr7	1177457	-0.365	-	ENSG00000146540
7178	chr7	1177458	0.551	-	ENSG00000146540
7179	chr7	1177459	-0.302	-	ENSG00000146540
7180	chr7	1177460	-0.252	-	ENSG00000146540
7181	chr7	1177461	-0.627	-	ENSG00000146540
7182	chr7	1177462	0.35	-	ENSG00000146540
7183	chr7	1177463	0.299	-	ENSG00000146540
7184	chr7	1177464	0.35	-	ENSG00000146540
7185	chr7	1177465	-0.572	-	ENSG00000146540
7186	chr7	1177466	0.35	-	ENSG00000146540
7187	chr7	1177467	0.337	-	ENSG00000146540
7188	chr7	1177468	-0.606	-	ENSG00000146540
7189	chr7	1177469	0.294	-	ENSG00000146540
7190	chr7	1177470	0.299	-	ENSG00000146540
7191	chr7	1177471	-0.203	-	ENSG00000146540
7192	chr7	1177472	0.56	-	ENSG00000146540
7193	chr7	1177473	0.56	-	ENSG00000146540
7194	chr7	1177474	0.56	-	ENSG00000146540
7195	chr7	1177475	0.584	-	ENSG00000146540
7196	chr7	1177476	0.488	-	ENSG00000146540
7197	chr7	1177477	-0.17	-	ENSG00000146540
7198	chr7	1177478	0.622	-	ENSG00000146540
7199	chr7	1177479	0.61	-	ENSG00000146540
7200	chr7	1177480	-0.736	-	ENSG00000146540
7201	chr7	1177481	0.736	-	ENSG00000146540
7202	chr7	1177482	-0.744	-	ENSG00000146540
7203	chr7	1177483	-2.204	-	ENSG00000146540
7204	chr7	1177484	-0.664	-	ENSG00000146540
7205	chr7	1177485	-0.024	-	ENSG00000146540
7206	chr7	1177486	-0.335	-	ENSG00000146540
7207	chr7	1177487	0.704	-	ENSG00000146540
7208	chr7	1177488	0.56	-	ENSG00000146540
7209	chr7	1177489	-0.322	-	ENSG00000146540
7210	chr7	1177490	-0.408	-	ENSG00000146540
7211	chr7	1177491	0.56	-	ENSG00000146540
7212	chr7	1177492	0.584	-	ENSG00000146540
7213	chr7	1177493	0.517	-	ENSG00000146540
7214	chr7	1177494	0.693	-	ENSG00000146540
7215	chr7	1177495	-1.025	-	ENSG00000146540
7216	chr7	1177496	-0.815	-	ENSG00000146540
7217	chr7	1177497	-0.204	-	ENSG00000146540
7218	chr7	1177498	0.575	-	ENSG00000146540
7219	chr7	1177499	-0.205	-	ENSG00000146540
7220	chr7	1177500	-0.506	-	ENSG00000146540
7221	chr7	1177501	0.567	-	ENSG00000146540
7222	chr7	1177502	-0.163	-	ENSG00000146540
7223	chr7	1177503	-0.151	-	ENSG00000146540
7224	chr7	1177504	-0.162	-	ENSG00000146540
7225	chr7	1177505	0.684	-	ENSG00000146540
7226	chr7	1177506	-0.749	-	ENSG00000146540
7227	chr7	1177507	0.655	-	ENSG00000146540
7228	chr7	1177508	0.655	-	ENSG00000146540
7229	chr7	1177509	-0.01	-	ENSG00000146540
7230	chr7	1177510	0.798	-	ENSG00000146540
7231	chr7	1177511	-1.095	-	ENSG00000146540
7232	chr7	1177512	-0.629	-	ENSG00000146540
7233	chr7	1177513	-0.106	-	ENSG00000146540
7234	chr7	1177514	-0.812	-	ENSG00000146540
7235	chr7	1177515	-0.602	-	ENSG00000146540
7236	chr7	1177516	-0.065	-	ENSG00000146540
7237	chr7	1177517	-0.385	-	ENSG00000146540
7238	chr7	1177518	0.046	-	ENSG00000146540
7239	chr7	1177519	-0.567	-	ENSG00000146540
7240	chr7	1177520	0.782	-	ENSG00000146540
7241	chr7	1177521	0.001	-	ENSG00000146540
7242	chr7	1177522	-0.411	-	ENSG00000146540
7243	chr7	1177523	-1.328	-	ENSG00000146540
7244	chr7	1177524	0.072	-	ENSG00000146540
7245	chr7	1177525	-0.031	-	ENSG00000146540
7246	chr7	1177526	-0.031	-	ENSG00000146540
7247	chr7	1177527	0.908	-	ENSG00000146540
7248	chr7	1177528	-0.077	-	ENSG00000146540
7249	chr7	1177529	-3.417	-	ENSG00000146540
7250	chr7	1177530	0.951	-	ENSG00000146540
7251	chr7	1177531	-0.166	-	ENSG00000146540
7252	chr7	1177532	-0.544	-	ENSG00000146540
7253	chr7	1177533	-0.023	-	ENSG00000146540
7254	chr7	1177534	-0.465	-	ENSG00000146540
7255	chr7	1177535	-0.68	-	ENSG00000146540
7256	chr7	1177536	-1.114	-	ENSG00000146540
7257	chr7	1177537	-0.087	-	ENSG00000146540
7258	chr7	1177538	-2.228	-	ENSG00000146540
7259	chr7	1177539	-0.007	-	ENSG00000146540
7260	chr7	1177540	-0.628	-	ENSG00000146540
7261	chr7	1177541	-0.584	-	ENSG00000146540
7262	chr7	1177542	-0.642	-	ENSG00000146540
7263	chr7	1177543	-0.423	-	ENSG00000146540
7264	chr7	1177544	0.813	-	ENSG00000146540
7265	chr7	1177545	-0.498	-	ENSG00000146540
7266	chr7	1177546	-0.504	-	ENSG00000146540
7267	chr7	1177547	-0.238	-	ENSG00000146540
7268	chr7	1177548	-0.287	-	ENSG00000146540
7269	chr7	1177549	-0.67	-	ENSG00000146540
7270	chr7	1177550	0.006	-	ENSG00000146540
7271	chr7	1177551	-0.376	-	ENSG00000146540
7272	chr7	1177552	0.052	-	ENSG00000146540
7273	chr7	1177553	-0.345	-	ENSG00000146540
7274	chr7	1177554	-0.304	-	ENSG00000146540
7275	chr7	1177555	1.121	-	ENSG00000146540
7276	chr7	1177556	-0.696	-	ENSG00000146540
7277	chr7	1177557	0.156	-	ENSG00000146540
7278	chr7	1177558	-1.574	-	ENSG00000146540
7279	chr7	1177559	-0.27	-	ENSG00000146540
7280	chr7	1177560	-0.955	-	ENSG00000146540
7281	chr7	1177561	-0.11	-	ENSG00000146540
7282	chr7	1177562	-0.057	-	ENSG00000146540
7283	chr7	1177563	-3.393	-	ENSG00000146540
7284	chr7	1177564	-0.636	-	ENSG00000146540
7285	chr7	1177565	-0.688	-	ENSG00000146540
7286	chr7	1177566	-2.111	-	ENSG00000146540
7287	chr7	1177567	0.807	-	ENSG00000146540
7288	chr7	1177568	-0.082	-	ENSG00000146540
7289	chr7	1177569	-0.116	-	ENSG00000146540
7290	chr7	1177570	-0.215	-	ENSG00000146540
7291	chr7	1177571	-0.686	-	ENSG00000146540
7292	chr7	1177572	-1.162	-	ENSG00000146540
7293	chr7	1177573	0.223	-	ENSG00000146540
7294	chr7	1177574	-0.178	-	ENSG00000146540
