	Chr	Pos	PhyloP	Strand	EnsemblID
3892	chr6	18222275	2.981000	+	ENSG00000165097
3893	chr6	18222276	-0.018000	+	ENSG00000165097
3894	chr6	18222277	-0.336000	+	ENSG00000165097
3895	chr6	18222278	-1.033000	+	ENSG00000165097
3896	chr6	18222279	0.256000	+	ENSG00000165097
3897	chr6	18222280	0.270000	+	ENSG00000165097
3898	chr6	18222281	0.874000	+	ENSG00000165097
3899	chr6	18222282	0.199000	+	ENSG00000165097
3900	chr6	18222283	1.080000	+	ENSG00000165097
3901	chr6	18222284	0.728000	+	ENSG00000165097
3902	chr6	18222285	0.367000	+	ENSG00000165097
3903	chr6	18222286	0.714000	+	ENSG00000165097
3904	chr6	18222287	2.304000	+	ENSG00000165097
3905	chr6	18222288	0.225000	+	ENSG00000165097
3906	chr6	18222289	0.423000	+	ENSG00000165097
3907	chr6	18222290	-1.016000	+	ENSG00000165097
3908	chr6	18222291	2.322000	+	ENSG00000165097
3909	chr6	18222292	0.914000	+	ENSG00000165097
3910	chr6	18222293	0.646000	+	ENSG00000165097
3911	chr6	18222294	-0.443000	+	ENSG00000165097
3912	chr6	18222295	-1.634000	+	ENSG00000165097
3913	chr6	18222296	-0.497000	+	ENSG00000165097
3914	chr6	18222297	-0.656000	+	ENSG00000165097
3915	chr6	18222298	0.671000	+	ENSG00000165097
3916	chr6	18222299	0.410000	+	ENSG00000165097
3917	chr6	18222300	-0.077000	+	ENSG00000165097
3918	chr6	18222301	0.630000	+	ENSG00000165097
3919	chr6	18222302	-0.612000	+	ENSG00000165097
3920	chr6	18222303	-0.174000	+	ENSG00000165097
3921	chr6	18222304	-0.616000	+	ENSG00000165097
3922	chr6	18222305	-0.067000	+	ENSG00000165097
3923	chr6	18222306	-0.264000	+	ENSG00000165097
3924	chr6	18222307	-0.720000	+	ENSG00000165097
3925	chr6	18222308	-0.442000	+	ENSG00000165097
3926	chr6	18222309	-0.604000	+	ENSG00000165097
3927	chr6	18222310	0.194000	+	ENSG00000165097
3928	chr6	18222311	-0.079000	+	ENSG00000165097
3929	chr6	18222312	-0.313000	+	ENSG00000165097
3930	chr6	18222313	-1.146000	+	ENSG00000165097
3931	chr6	18222314	-1.430000	+	ENSG00000165097
3932	chr6	18222315	-0.795000	+	ENSG00000165097
3933	chr6	18222316	0.170000	+	ENSG00000165097
3934	chr6	18222317	0.243000	+	ENSG00000165097
3935	chr6	18222318	-0.166000	+	ENSG00000165097
3936	chr6	18222319	1.422000	+	ENSG00000165097
3937	chr6	18222320	0.397000	+	ENSG00000165097
3938	chr6	18222321	1.847000	+	ENSG00000165097
3939	chr6	18222322	0.316000	+	ENSG00000165097
3940	chr6	18222323	-0.468000	+	ENSG00000165097
3941	chr6	18222324	1.766000	+	ENSG00000165097
3942	chr6	18222325	0.005000	+	ENSG00000165097
3943	chr6	18222326	-0.305000	+	ENSG00000165097
3944	chr6	18222327	2.722000	+	ENSG00000165097
3945	chr6	18222328	1.864000	+	ENSG00000165097
3946	chr6	18222329	1.682000	+	ENSG00000165097
3947	chr6	18222330	-0.062000	+	ENSG00000165097
3948	chr6	18222331	-1.489000	+	ENSG00000165097
3949	chr6	18222332	-0.239000	+	ENSG00000165097
3950	chr6	18222333	-0.459000	+	ENSG00000165097
3951	chr6	18222334	0.290000	+	ENSG00000165097
3952	chr6	18222335	4.224000	+	ENSG00000165097
3953	chr6	18222336	0.788000	+	ENSG00000165097
3954	chr6	18222337	-0.196000	+	ENSG00000165097
3955	chr6	18222338	0.015000	+	ENSG00000165097
3956	chr6	18222339	1.015000	+	ENSG00000165097
3957	chr6	18222340	0.784000	+	ENSG00000165097
3958	chr6	18222341	-0.250000	+	ENSG00000165097
3959	chr6	18222342	-0.297000	+	ENSG00000165097
3960	chr6	18222343	1.268000	+	ENSG00000165097
3961	chr6	18222344	0.204000	+	ENSG00000165097
3962	chr6	18222345	0.091000	+	ENSG00000165097
3963	chr6	18222346	0.587000	+	ENSG00000165097
3964	chr6	34725182	0.146000	+	ENSG00000124562
3965	chr6	34725183	0.294000	+	ENSG00000124562
3966	chr6	34725184	0.098000	+	ENSG00000124562
3967	chr6	34725185	-1.250000	+	ENSG00000124562
3968	chr6	34725186	-0.264000	+	ENSG00000124562
3969	chr6	34725187	0.329000	+	ENSG00000124562
3970	chr6	34725188	-0.198000	+	ENSG00000124562
3971	chr6	34725189	-1.745000	+	ENSG00000124562
3972	chr6	34725190	-0.596000	+	ENSG00000124562
3973	chr6	34725191	-1.911000	+	ENSG00000124562
3974	chr6	34725192	-0.711000	+	ENSG00000124562
3975	chr6	34725193	-2.576000	+	ENSG00000124562
3976	chr6	34725194	-0.012000	+	ENSG00000124562
3977	chr6	34725195	0.207000	+	ENSG00000124562
3978	chr6	34725196	-1.874000	+	ENSG00000124562
3979	chr6	34725197	-4.391000	+	ENSG00000124562
3980	chr6	34725198	-0.399000	+	ENSG00000124562
3981	chr6	34725199	-4.714000	+	ENSG00000124562
3982	chr6	34725200	0.129000	+	ENSG00000124562
3983	chr6	34725201	-0.247000	+	ENSG00000124562
3984	chr6	34725202	-3.091000	+	ENSG00000124562
3985	chr6	34725203	-2.204000	+	ENSG00000124562
3986	chr6	34725204	0.164000	+	ENSG00000124562
3987	chr6	34725205	-0.866000	+	ENSG00000124562
3988	chr6	34725206	-1.656000	+	ENSG00000124562
3989	chr6	34725207	0.079000	+	ENSG00000124562
3990	chr6	34725208	-0.127000	+	ENSG00000124562
3991	chr6	34725209	-0.995000	+	ENSG00000124562
3992	chr6	34725210	-0.420000	+	ENSG00000124562
3993	chr6	34725211	0.081000	+	ENSG00000124562
3994	chr6	34725212	-0.096000	+	ENSG00000124562
3995	chr6	34725213	-1.578000	+	ENSG00000124562
3996	chr6	34725214	-2.235000	+	ENSG00000124562
3997	chr6	34725215	-0.579000	+	ENSG00000124562
3998	chr6	34725216	0.148000	+	ENSG00000124562
3999	chr6	34725217	-0.020000	+	ENSG00000124562
4000	chr6	34725218	-0.845000	+	ENSG00000124562
4001	chr6	34725219	-0.985000	+	ENSG00000124562
4002	chr6	34725220	-2.955000	+	ENSG00000124562
4003	chr6	34725221	0.026000	+	ENSG00000124562
4004	chr6	34725222	-1.002000	+	ENSG00000124562
4005	chr6	34725223	0.879000	+	ENSG00000124562
4006	chr6	34725224	-0.774000	+	ENSG00000124562
4007	chr6	34725225	-0.129000	+	ENSG00000124562
4008	chr6	34725226	0.077000	+	ENSG00000124562
4009	chr6	34725227	-0.412000	+	ENSG00000124562
4010	chr6	34725228	-1.125000	+	ENSG00000124562
4011	chr6	34725229	0.100000	+	ENSG00000124562
4012	chr6	34725230	-0.945000	+	ENSG00000124562
4013	chr6	34725231	-0.095000	+	ENSG00000124562
4014	chr6	34725232	-0.025000	+	ENSG00000124562
4015	chr6	34725233	-2.135000	+	ENSG00000124562
4016	chr6	34725234	0.094000	+	ENSG00000124562
4017	chr6	34725235	-0.201000	+	ENSG00000124562
4018	chr6	34725236	-1.925000	+	ENSG00000124562
4019	chr6	34725237	-0.030000	+	ENSG00000124562
4020	chr6	34725238	-0.834000	+	ENSG00000124562
4021	chr6	34725239	0.024000	+	ENSG00000124562
4022	chr6	34725240	-4.603000	+	ENSG00000124562
4023	chr6	34725241	-4.522000	+	ENSG00000124562
4024	chr6	34725242	0.880000	+	ENSG00000124562
4025	chr6	34725243	0.178000	+	ENSG00000124562
4026	chr6	34725244	-0.030000	+	ENSG00000124562
4027	chr6	34725245	-0.355000	+	ENSG00000124562
4028	chr6	34725246	-0.049000	+	ENSG00000124562
4029	chr6	34725247	-1.629000	+	ENSG00000124562
4030	chr6	34725248	-0.812000	+	ENSG00000124562
4031	chr6	34725249	0.706000	+	ENSG00000124562
4032	chr6	34725250	-1.156000	+	ENSG00000124562
4033	chr6	34725251	1.417000	+	ENSG00000124562
4034	chr6	34725252	-0.191000	+	ENSG00000124562
4035	chr6	34725253	0.129000	+	ENSG00000124562
4036	chr6	34725254	3.577000	+	ENSG00000124562
4037	chr6	34725255	0.215000	+	ENSG00000124562
4038	chr6	34725256	4.060000	+	ENSG00000124562
4039	chr6	34725257	2.634000	+	ENSG00000124562
4040	chr6	34725258	2.622000	+	ENSG00000124562
4041	chr6	34725259	-1.776000	+	ENSG00000124562
4042	chr6	34725260	-2.409000	+	ENSG00000124562
4043	chr6	34725261	-0.473000	+	ENSG00000124562
4044	chr6	34725262	-0.936000	+	ENSG00000124562
4045	chr6	34725263	0.445000	+	ENSG00000124562
4046	chr6	34725264	0.006000	+	ENSG00000124562
4047	chr6	34725265	-0.845000	+	ENSG00000124562
4048	chr6	34725266	0.333000	+	ENSG00000124562
4049	chr6	34725267	-0.662000	+	ENSG00000124562
4050	chr6	34725268	1.857000	+	ENSG00000124562
4051	chr6	34725269	1.801000	+	ENSG00000124562
4052	chr6	34725270	5.127000	+	ENSG00000124562
4053	chr6	34725271	4.167000	+	ENSG00000124562
4054	chr6	34725272	4.060000	+	ENSG00000124562
4055	chr6	34725273	3.275000	+	ENSG00000124562
4056	chr6	34725274	-0.803000	+	ENSG00000124562
4057	chr6	34725275	1.806000	+	ENSG00000124562
4058	chr6	34725276	4.167000	+	ENSG00000124562
4059	chr6	34725277	4.060000	+	ENSG00000124562
4060	chr6	34725278	4.060000	+	ENSG00000124562
4061	chr6	34725279	0.279000	+	ENSG00000124562
4062	chr6	34725280	1.297000	+	ENSG00000124562
4063	chr6	34725281	1.224000	+	ENSG00000124562
4064	chr6	34725282	0.398000	+	ENSG00000124562
4065	chr6	34725283	0.915000	+	ENSG00000124562
4066	chr6	34725284	1.635000	+	ENSG00000124562
4067	chr6	34725285	1.921000	+	ENSG00000124562
4068	chr6	34725286	0.201000	+	ENSG00000124562
4069	chr6	34725287	0.029000	+	ENSG00000124562
4070	chr6	34725288	0.011000	+	ENSG00000124562
4071	chr6	34725289	0.444000	+	ENSG00000124562
4072	chr6	34725290	0.358000	+	ENSG00000124562
4073	chr6	34725291	-1.375000	+	ENSG00000124562
4074	chr6	34725292	0.082000	+	ENSG00000124562
4075	chr6	34725293	-0.316000	+	ENSG00000124562
4076	chr6	34725294	0.794000	+	ENSG00000124562
4077	chr6	34725295	-0.136000	+	ENSG00000124562
4078	chr6	34725296	0.437000	+	ENSG00000124562
4079	chr6	34725297	-0.688000	+	ENSG00000124562
4080	chr6	34725298	-0.455000	+	ENSG00000124562
4081	chr6	34725299	0.333000	+	ENSG00000124562
4082	chr6	34725300	-0.372000	+	ENSG00000124562
4083	chr6	34725301	-0.051000	+	ENSG00000124562
4084	chr6	34725302	3.067000	+	ENSG00000124562
4085	chr6	34725303	1.717000	+	ENSG00000124562
4086	chr6	34725304	2.848000	+	ENSG00000124562
4087	chr6	34725305	2.194000	+	ENSG00000124562
4088	chr6	34725306	2.797000	+	ENSG00000124562
4089	chr6	34725307	0.077000	+	ENSG00000124562
4090	chr6	34725308	0.199000	+	ENSG00000124562
4091	chr6	34725309	0.059000	+	ENSG00000124562
4092	chr6	34725310	1.108000	+	ENSG00000124562
4093	chr6	34725311	-3.700000	+	ENSG00000124562
4094	chr6	34725312	-1.250000	+	ENSG00000124562
4095	chr6	34725313	1.638000	+	ENSG00000124562
4096	chr6	34725314	2.583000	+	ENSG00000124562
4097	chr6	34725315	2.168000	+	ENSG00000124562
4098	chr6	34725316	4.266000	+	ENSG00000124562
4099	chr6	34725317	2.002000	+	ENSG00000124562
4100	chr6	34725318	-1.362000	+	ENSG00000124562
4101	chr6	34725319	2.859000	+	ENSG00000124562
4102	chr6	34725320	5.172000	+	ENSG00000124562
4103	chr6	34725321	4.440000	+	ENSG00000124562
4104	chr6	34725322	5.465000	+	ENSG00000124562
4105	chr6	34725323	4.325000	+	ENSG00000124562
4106	chr6	34725324	4.325000	+	ENSG00000124562
4107	chr6	34725325	-2.799000	+	ENSG00000124562
4108	chr6	34725326	5.172000	+	ENSG00000124562
4109	chr6	34725327	5.172000	+	ENSG00000124562
4110	chr6	34725328	5.465000	+	ENSG00000124562
4111	chr6	34725330	3.892000	+	ENSG00000124562
4112	chr6	34725331	2.697000	+	ENSG00000124562
4113	chr6	34725332	5.465000	+	ENSG00000124562
4114	chr6	34725333	1.377000	+	ENSG00000124562
4115	chr6	34725334	0.337000	+	ENSG00000124562
4116	chr6	34725335	0.039000	+	ENSG00000124562
4117	chr6	34725336	2.354000	+	ENSG00000124562
4118	chr6	34725337	-0.030000	+	ENSG00000124562
4119	chr6	34725338	-7.468000	+	ENSG00000124562
4120	chr6	34725339	-1.370000	+	ENSG00000124562
4121	chr6	34725340	-0.138000	+	ENSG00000124562
4122	chr6	34725341	-1.392000	+	ENSG00000124562
4123	chr6	34725342	0.826000	+	ENSG00000124562
4124	chr6	34725343	-0.194000	+	ENSG00000124562
4125	chr6	34725344	-1.313000	+	ENSG00000124562
4126	chr6	34725345	-0.416000	+	ENSG00000124562
4127	chr6	34725346	-0.749000	+	ENSG00000124562
4128	chr6	34725347	-1.909000	+	ENSG00000124562
4129	chr6	34725348	-1.125000	+	ENSG00000124562
4130	chr6	34725349	0.018000	+	ENSG00000124562
4131	chr6	34725350	-0.380000	+	ENSG00000124562
4132	chr6	34725351	0.727000	+	ENSG00000124562
4133	chr6	34725352	0.059000	+	ENSG00000124562
4134	chr6	34725353	0.823000	+	ENSG00000124562
4135	chr6	34725354	-0.487000	+	ENSG00000124562
4136	chr6	34725355	2.159000	+	ENSG00000124562
4137	chr6	34725356	-0.276000	+	ENSG00000124562
4138	chr6	34725357	0.493000	+	ENSG00000124562
4139	chr6	34725358	-0.409000	+	ENSG00000124562
4140	chr6	34725359	0.151000	+	ENSG00000124562
4141	chr6	34725360	-0.108000	+	ENSG00000124562
4142	chr6	34725361	-0.677000	+	ENSG00000124562
4143	chr6	34725362	1.796000	+	ENSG00000124562
4144	chr6	34725363	-0.701000	+	ENSG00000124562
4145	chr6	34725364	-0.720000	+	ENSG00000124562
4146	chr6	34725365	-3.828000	+	ENSG00000124562
4147	chr6	34725366	-0.500000	+	ENSG00000124562
4148	chr6	34725367	-0.783000	+	ENSG00000124562
4149	chr6	34725368	-2.095000	+	ENSG00000124562
4150	chr6	34725369	-0.461000	+	ENSG00000124562
4151	chr6	34725370	-0.452000	+	ENSG00000124562
4152	chr6	34725371	-0.725000	+	ENSG00000124562
4153	chr6	34725372	1.111000	+	ENSG00000124562
4154	chr6	34725373	-0.269000	+	ENSG00000124562
4155	chr6	34725374	0.714000	+	ENSG00000124562
4156	chr6	34725375	-1.453000	+	ENSG00000124562
4157	chr6	34725376	-0.916000	+	ENSG00000124562
4158	chr6	34725377	-0.167000	+	ENSG00000124562
4159	chr6	34725378	-0.139000	+	ENSG00000124562
4160	chr6	34725379	-3.291000	+	ENSG00000124562
4161	chr6	34725380	-1.152000	+	ENSG00000124562
4162	chr6	34725381	-0.863000	+	ENSG00000124562
4163	chr6	34725382	-1.562000	+	ENSG00000124562
4164	chr6	34725383	-0.103000	+	ENSG00000124562
4165	chr6	34725384	-0.666000	+	ENSG00000124562
4166	chr6	34725385	-0.685000	+	ENSG00000124562
4167	chr6	34725386	-0.285000	+	ENSG00000124562
4168	chr6	34725387	-0.271000	+	ENSG00000124562
4169	chr6	34725388	-0.794000	+	ENSG00000124562
4170	chr6	34725389	-1.088000	+	ENSG00000124562
4171	chr6	34725390	-0.564000	+	ENSG00000124562
4172	chr6	34725391	-0.461000	+	ENSG00000124562
4173	chr6	34725392	-0.350000	+	ENSG00000124562
4174	chr6	34725393	0.673000	+	ENSG00000124562
4175	chr6	34725394	0.728000	+	ENSG00000124562
4176	chr6	34725395	0.032000	+	ENSG00000124562
4177	chr6	34725396	0.148000	+	ENSG00000124562
4178	chr6	34725397	-0.282000	+	ENSG00000124562
4179	chr6	34725398	-0.188000	+	ENSG00000124562
4180	chr6	34725399	0.160000	+	ENSG00000124562
4181	chr6	34725400	-0.138000	+	ENSG00000124562
4182	chr6	34725401	-0.233000	+	ENSG00000124562
4183	chr6	34725402	0.830000	+	ENSG00000124562
4184	chr6	34725403	1.290000	+	ENSG00000124562
4185	chr6	34725404	-0.565000	+	ENSG00000124562
4186	chr6	34725405	0.139000	+	ENSG00000124562
4187	chr6	34725406	0.556000	+	ENSG00000124562
4188	chr6	34725407	0.471000	+	ENSG00000124562
4189	chr6	34725408	-0.589000	+	ENSG00000124562
4190	chr6	34725409	0.138000	+	ENSG00000124562
4191	chr6	34725410	-1.042000	+	ENSG00000124562
4192	chr6	34725411	-1.125000	+	ENSG00000124562
4193	chr6	34725412	1.252000	+	ENSG00000124562
4194	chr6	34725413	0.354000	+	ENSG00000124562
4195	chr6	34725414	-1.546000	+	ENSG00000124562
4196	chr6	34725415	-0.379000	+	ENSG00000124562
4197	chr6	34725416	-0.964000	+	ENSG00000124562
4198	chr6	34725417	-0.513000	+	ENSG00000124562
4199	chr6	34725418	-0.129000	+	ENSG00000124562
4200	chr6	34725419	-1.329000	+	ENSG00000124562
4201	chr6	34725420	0.318000	+	ENSG00000124562
4202	chr6	34725421	-1.989000	+	ENSG00000124562
4203	chr6	34725422	1.158000	+	ENSG00000124562
4204	chr6	34725423	4.344000	+	ENSG00000124562
4205	chr6	34725424	0.998000	+	ENSG00000124562
4206	chr6	34725425	-0.852000	+	ENSG00000124562
4207	chr6	34725426	-0.003000	+	ENSG00000124562
4208	chr6	34725427	-1.201000	+	ENSG00000124562
4209	chr6	34725428	-0.458000	+	ENSG00000124562
4210	chr6	34725429	0.879000	+	ENSG00000124562
4211	chr6	34725430	-0.691000	+	ENSG00000124562
4212	chr6	34725431	0.803000	+	ENSG00000124562
4213	chr6	34725432	-0.266000	+	ENSG00000124562
4214	chr6	34725433	0.288000	+	ENSG00000124562
4215	chr6	34725434	0.219000	+	ENSG00000124562
4216	chr6	34725435	-1.962000	+	ENSG00000124562
4217	chr6	34725436	0.530000	+	ENSG00000124562
4218	chr6	34725437	0.281000	+	ENSG00000124562
4219	chr6	34725438	0.123000	+	ENSG00000124562
4220	chr6	34725439	-0.358000	+	ENSG00000124562
4221	chr6	34725440	1.136000	+	ENSG00000124562
4222	chr6	34725441	2.296000	+	ENSG00000124562
4223	chr6	34725442	-2.694000	+	ENSG00000124562
4224	chr6	34725443	-0.902000	+	ENSG00000124562
4225	chr6	34725444	-2.140000	+	ENSG00000124562
4226	chr6	34725445	0.172000	+	ENSG00000124562
4227	chr6	34725446	-0.675000	+	ENSG00000124562
4228	chr6	34725447	-0.886000	+	ENSG00000124562
4229	chr6	34725448	-0.261000	+	ENSG00000124562
4230	chr6	34725449	0.672000	+	ENSG00000124562
4231	chr6	34725450	0.643000	+	ENSG00000124562
4232	chr6	34725451	-0.363000	+	ENSG00000124562
4233	chr6	34725452	0.134000	+	ENSG00000124562
4234	chr6	34725453	-0.199000	+	ENSG00000124562
4235	chr6	34725454	-0.157000	+	ENSG00000124562
4236	chr6	34725455	0.061000	+	ENSG00000124562
4237	chr6	34725456	-0.528000	+	ENSG00000124562
4238	chr6	34725457	-0.131000	+	ENSG00000124562
4239	chr6	34725458	-0.711000	+	ENSG00000124562
4240	chr6	34725459	0.277000	+	ENSG00000124562
4241	chr6	34725460	1.296000	+	ENSG00000124562
4242	chr6	34725461	-0.800000	+	ENSG00000124562
4243	chr6	34725462	-2.091000	+	ENSG00000124562
4244	chr6	34725463	0.472000	+	ENSG00000124562
4245	chr6	34725464	-1.265000	+	ENSG00000124562
4246	chr6	34725465	-1.185000	+	ENSG00000124562
4247	chr6	34725466	-2.921000	+	ENSG00000124562
4248	chr6	34725467	0.070000	+	ENSG00000124562
4249	chr6	34725468	0.429000	+	ENSG00000124562
4250	chr6	34725469	0.219000	+	ENSG00000124562
4251	chr6	34725470	-0.298000	+	ENSG00000124562
4252	chr6	34725471	-0.909000	+	ENSG00000124562
4253	chr6	34725472	-0.270000	+	ENSG00000124562
4254	chr6	34725473	0.091000	+	ENSG00000124562
4255	chr6	34725474	-1.196000	+	ENSG00000124562
4256	chr6	34725475	0.062000	+	ENSG00000124562
4257	chr6	34725476	-0.564000	+	ENSG00000124562
4258	chr6	34725477	0.341000	+	ENSG00000124562
4259	chr6	34725478	-1.612000	+	ENSG00000124562
4260	chr6	34725479	-0.210000	+	ENSG00000124562
4261	chr6	34725480	-1.364000	+	ENSG00000124562
4262	chr6	34725481	-1.751000	+	ENSG00000124562
4263	chr6	34725482	-0.743000	+	ENSG00000124562
4264	chr6	34725483	-0.475000	+	ENSG00000124562
4265	chr6	34725484	-1.741000	+	ENSG00000124562
4266	chr6	34725485	-0.174000	+	ENSG00000124562
4267	chr6	34725486	-0.714000	+	ENSG00000124562
4268	chr6	34725487	-1.279000	+	ENSG00000124562
4269	chr6	34725488	-1.901000	+	ENSG00000124562
4270	chr6	34725489	1.050000	+	ENSG00000124562
4271	chr6	34725490	0.034000	+	ENSG00000124562
4272	chr6	34725491	0.142000	+	ENSG00000124562
4273	chr6	34725492	-2.216000	+	ENSG00000124562
4274	chr6	34725493	0.343000	+	ENSG00000124562
4275	chr6	34725494	-0.339000	+	ENSG00000124562
4276	chr6	34725495	0.713000	+	ENSG00000124562
4277	chr6	34725496	0.271000	+	ENSG00000124562
4278	chr6	34725497	-0.143000	+	ENSG00000124562
4279	chr6	34725498	0.318000	+	ENSG00000124562
4280	chr6	34725499	-0.038000	+	ENSG00000124562
4281	chr6	34725500	1.260000	+	ENSG00000124562
4282	chr6	34725501	0.065000	+	ENSG00000124562
4283	chr6	34725502	1.119000	+	ENSG00000124562
4284	chr6	34725503	-0.078000	+	ENSG00000124562
4285	chr6	34725504	-0.186000	+	ENSG00000124562
4286	chr6	34725505	0.113000	+	ENSG00000124562
4287	chr6	34725506	-1.117000	+	ENSG00000124562
4288	chr6	34725507	-0.355000	+	ENSG00000124562
4289	chr6	34725508	-0.454000	+	ENSG00000124562
4290	chr6	34725509	0.271000	+	ENSG00000124562
4291	chr6	34725510	-2.482000	+	ENSG00000124562
4292	chr6	34725511	-0.565000	+	ENSG00000124562
4293	chr6	34725512	-0.022000	+	ENSG00000124562
4294	chr6	34725513	-0.720000	+	ENSG00000124562
4295	chr6	34725514	0.247000	+	ENSG00000124562
4296	chr6	34725515	-0.009000	+	ENSG00000124562
4297	chr6	34725516	0.144000	+	ENSG00000124562
4298	chr6	34725517	-0.116000	+	ENSG00000124562
4299	chr6	34725518	-0.758000	+	ENSG00000124562
4300	chr6	34725519	0.560000	+	ENSG00000124562
4301	chr6	34725520	0.061000	+	ENSG00000124562
4302	chr6	34725521	-0.495000	+	ENSG00000124562
4303	chr6	34725522	0.074000	+	ENSG00000124562
4304	chr6	34725523	0.066000	+	ENSG00000124562
4305	chr6	34725524	0.520000	+	ENSG00000124562
4306	chr6	34725525	0.611000	+	ENSG00000124562
4307	chr6	34725526	1.193000	+	ENSG00000124562
4308	chr6	34725527	0.055000	+	ENSG00000124562
4309	chr6	34725528	-0.035000	+	ENSG00000124562
4310	chr6	34725529	0.612000	+	ENSG00000124562
4311	chr6	34725530	-0.545000	+	ENSG00000124562
4312	chr6	34725531	-0.026000	+	ENSG00000124562
4313	chr6	34725532	-1.159000	+	ENSG00000124562
4314	chr6	34725533	0.026000	+	ENSG00000124562
4315	chr6	34725534	-0.705000	+	ENSG00000124562
4316	chr6	34725535	0.590000	+	ENSG00000124562
4317	chr6	34725536	0.559000	+	ENSG00000124562
4318	chr6	34725537	-2.473000	+	ENSG00000124562
4319	chr6	34725538	1.332000	+	ENSG00000124562
4320	chr6	34725539	-0.749000	+	ENSG00000124562
4321	chr6	34725540	0.433000	+	ENSG00000124562
4322	chr6	34725541	-0.090000	+	ENSG00000124562
4323	chr6	34725542	-1.185000	+	ENSG00000124562
4324	chr6	34725543	0.266000	+	ENSG00000124562
4325	chr6	34725544	-0.188000	+	ENSG00000124562
4326	chr6	34725545	0.643000	+	ENSG00000124562
4327	chr6	34725546	0.277000	+	ENSG00000124562
4328	chr6	34725547	1.128000	+	ENSG00000124562
4329	chr6	34725548	-0.533000	+	ENSG00000124562
4330	chr6	34725549	-0.035000	+	ENSG00000124562
4331	chr6	34725550	0.696000	+	ENSG00000124562
4332	chr6	34725551	0.068000	+	ENSG00000124562
4333	chr6	34725552	1.050000	+	ENSG00000124562
4334	chr6	34725553	0.964000	+	ENSG00000124562
4335	chr6	34725554	-1.546000	+	ENSG00000124562
4336	chr6	34725555	-0.417000	+	ENSG00000124562
4337	chr6	34725556	0.704000	+	ENSG00000124562
4338	chr6	34725557	0.078000	+	ENSG00000124562
4339	chr6	34725558	1.340000	+	ENSG00000124562
4340	chr6	34725559	-0.212000	+	ENSG00000124562
4341	chr6	34725560	-0.771000	+	ENSG00000124562
4342	chr6	34725561	-0.550000	+	ENSG00000124562
4343	chr6	34725562	-0.575000	+	ENSG00000124562
4344	chr6	34725563	-0.034000	+	ENSG00000124562
4345	chr6	34725564	-0.215000	+	ENSG00000124562
4346	chr6	34725565	-0.732000	+	ENSG00000124562
4347	chr6	34725566	-4.259000	+	ENSG00000124562
4348	chr6	34725567	0.191000	+	ENSG00000124562
